['2024-02-14 02:04:20', '2024-02-14 02:00:39']
['2024-03-01 16:26:13', '2024-03-01 16:23:30']
['2024-03-01 16:29:01', '2024-03-01 16:26:13']
['2024-03-01 16:31:51', '2024-03-01 16:29:01']
['2024-03-01 16:34:40', '2024-03-01 16:31:51']
['2024-03-01 16:37:29', '2024-03-01 16:34:40']
['2024-03-01 16:40:19', '2024-03-01 16:37:29']
['2024-03-01 16:43:02', '2024-03-01 16:40:19']
['2024-03-01 16:45:41', '2024-03-01 16:43:02']
['2024-03-01 16:48:24', '2024-03-01 16:45:41']
['2024-03-01 16:51:09', '2024-03-01 16:48:24']
['2024-03-01 16:54:00', '2024-03-01 16:51:09']
['2024-03-01 16:56:44', '2024-03-01 16:54:00']
['2024-03-01 16:59:28', '2024-03-01 16:56:44']
['2024-03-01 17:02:17', '2024-03-01 16:59:28']
['2024-03-01 17:05:09', '2024-03-01 17:02:17']
['2024-03-01 17:07:51', '2024-03-01 17:05:09']
['2024-03-01 17:10:35', '2024-03-01 17:07:51']
['2024-03-01 17:13:25', '2024-03-01 17:10:35']
['2024-03-01 17:16:12', '2024-03-01 17:13:25']
['2024-03-01 17:19:01', '2024-03-01 17:16:12']
['2024-03-01 17:21:47', '2024-03-01 17:19:01']
['2024-03-01 17:24:35', '2024-03-01 17:21:47']
['2024-03-01 17:27:20', '2024-03-01 17:24:35']
['2024-03-01 17:30:06', '2024-03-01 17:27:20']
['2024-03-01 17:32:56', '2024-03-01 17:30:06']
['2024-03-01 17:35:40', '2024-03-01 17:32:56']
['2024-03-01 17:38:25', '2024-03-01 17:35:40']
['2024-03-01 17:41:08', '2024-03-01 17:38:25']
['2024-03-01 17:43:58', '2024-03-01 17:41:08']
['2024-03-01 17:46:44', '2024-03-01 17:43:58']
['2024-03-01 17:49:34', '2024-03-01 17:46:44']
['2024-03-01 17:52:23', '2024-03-01 17:49:34']
['2024-03-01 17:55:03', '2024-03-01 17:52:23']
['2024-03-01 17:57:47', '2024-03-01 17:55:03']
['2024-03-01 18:00:31', '2024-03-01 17:57:47']
['2024-03-01 18:03:19', '2024-03-01 18:00:31']
['2024-03-01 18:06:03', '2024-03-01 18:03:19']
['2024-03-01 18:08:44', '2024-03-01 18:06:03']
['2024-03-01 18:11:31', '2024-03-01 18:08:44']
['2024-03-01 18:14:15', '2024-03-01 18:11:31']
['2024-03-01 18:16:57', '2024-03-01 18:14:15']
['2024-03-01 18:19:37', '2024-03-01 18:16:57']
['2024-03-01 18:22:24', '2024-03-01 18:19:37']
['2024-03-01 18:25:06', '2024-03-01 18:22:24']
['2024-03-01 18:27:48', '2024-03-01 18:25:06']
['2024-03-01 18:30:32', '2024-03-01 18:27:48']
['2024-03-01 18:33:17', '2024-03-01 18:30:32']
['2024-03-01 18:36:00', '2024-03-01 18:33:17']
['2024-03-01 18:38:49', '2024-03-01 18:36:00']
['2024-03-01 18:41:42', '2024-03-01 18:38:49']
['2024-03-01 18:44:22', '2024-03-01 18:41:42']
['2024-03-01 18:47:04', '2024-03-01 18:44:22']
['2024-03-01 18:49:48', '2024-03-01 18:47:04']
['2024-03-01 18:52:33', '2024-03-01 18:49:48']
['2024-03-01 18:55:21', '2024-03-01 18:52:33']
['2024-03-01 18:58:19', '2024-03-01 18:55:21']
['2024-03-01 19:01:02', '2024-03-01 18:58:19']
['2024-03-01 19:03:56', '2024-03-01 19:01:02']
['2024-03-01 19:06:48', '2024-03-01 19:03:56']
['2024-03-01 19:09:41', '2024-03-01 19:06:48']
['2024-03-01 19:12:23', '2024-03-01 19:09:41']
['2024-03-01 19:15:11', '2024-03-01 19:12:23']
['2024-03-01 19:17:57', '2024-03-01 19:15:11']
['2024-03-01 19:20:38', '2024-03-01 19:17:57']
['2024-03-01 19:23:20', '2024-03-01 19:20:38']
['2024-03-01 19:26:03', '2024-03-01 19:23:20']
['2024-03-01 19:28:52', '2024-03-01 19:26:03']
['2024-03-01 19:31:40', '2024-03-01 19:28:52']
['2024-03-01 19:34:33', '2024-03-01 19:31:40']
['2024-03-01 19:37:16', '2024-03-01 19:34:33']
['2024-03-01 19:40:05', '2024-03-01 19:37:16']
['2024-03-01 19:42:57', '2024-03-01 19:40:05']
['2024-03-01 19:45:45', '2024-03-01 19:42:57']
['2024-03-01 19:48:29', '2024-03-01 19:45:45']
['2024-03-01 19:51:18', '2024-03-01 19:48:29']
['2024-03-01 19:54:04', '2024-03-01 19:51:18']
['2024-03-01 19:56:53', '2024-03-01 19:54:04']
['2024-03-01 19:59:37', '2024-03-01 19:56:53']
['2024-03-01 20:02:20', '2024-03-01 19:59:37']
['2024-03-01 20:05:03', '2024-03-01 20:02:20']
['2024-03-01 20:07:48', '2024-03-01 20:05:03']
['2024-03-01 20:10:32', '2024-03-01 20:07:48']
['2024-03-01 20:13:15', '2024-03-01 20:10:32']
['2024-03-01 20:16:02', '2024-03-01 20:13:15']
['2024-03-01 20:18:48', '2024-03-01 20:16:02']
['2024-03-01 20:21:30', '2024-03-01 20:18:48']
['2024-03-01 20:24:17', '2024-03-01 20:21:30']
['2024-03-01 20:27:01', '2024-03-01 20:24:17']
['2024-03-01 20:29:47', '2024-03-01 20:27:01']
['2024-03-01 20:32:33', '2024-03-01 20:29:47']
['2024-03-01 20:35:22', '2024-03-01 20:32:33']
['2024-03-01 20:38:11', '2024-03-01 20:35:22']
['2024-03-01 20:40:55', '2024-03-01 20:38:11']
['2024-03-01 20:43:39', '2024-03-01 20:40:55']
['2024-03-01 20:46:21', '2024-03-01 20:43:39']
['2024-03-01 20:49:11', '2024-03-01 20:46:21']
['2024-03-01 20:52:03', '2024-03-01 20:49:11']
['2024-03-01 20:54:52', '2024-03-01 20:52:03']
['2024-03-01 20:57:34', '2024-03-01 20:54:52']
['2024-03-01 21:00:22', '2024-03-01 20:57:34']
['2024-03-01 21:03:10', '2024-03-01 21:00:22']
['2024-03-01 21:06:05', '2024-03-01 21:03:10']
['2024-03-01 21:09:02', '2024-03-01 21:06:05']
['2024-03-01 21:12:01', '2024-03-01 21:09:02']
['2024-03-01 21:15:07', '2024-03-01 21:12:01']
['2024-03-01 21:18:03', '2024-03-01 21:15:07']
['2024-03-01 21:21:04', '2024-03-01 21:18:03']
['2024-03-01 21:24:03', '2024-03-01 21:21:04']
['2024-03-01 21:27:04', '2024-03-01 21:24:03']
['2024-03-01 21:30:02', '2024-03-01 21:27:04']
['2024-03-01 21:33:00', '2024-03-01 21:30:02']
['2024-03-01 21:35:56', '2024-03-01 21:33:00']
['2024-03-01 21:38:58', '2024-03-01 21:35:56']
['2024-03-01 21:41:55', '2024-03-01 21:38:58']
['2024-03-01 21:44:56', '2024-03-01 21:41:55']
['2024-03-01 21:47:51', '2024-03-01 21:44:56']
['2024-03-01 21:50:43', '2024-03-01 21:47:51']
['2024-03-01 21:53:39', '2024-03-01 21:50:43']
['2024-03-01 21:56:38', '2024-03-01 21:53:39']
['2024-03-01 21:59:31', '2024-03-01 21:56:38']
['2024-03-01 22:02:32', '2024-03-01 21:59:31']
['2024-03-01 22:05:32', '2024-03-01 22:02:32']
['2024-03-01 22:08:39', '2024-03-01 22:05:32']
['2024-03-01 22:11:31', '2024-03-01 22:08:39']
['2024-03-01 22:14:25', '2024-03-01 22:11:31']
['2024-03-01 22:17:21', '2024-03-01 22:14:25']
['2024-03-01 22:20:18', '2024-03-01 22:17:21']
['2024-03-01 22:23:12', '2024-03-01 22:20:18']
['2024-03-01 22:26:16', '2024-03-01 22:23:12']
['2024-03-01 22:29:12', '2024-03-01 22:26:16']
['2024-03-01 22:32:07', '2024-03-01 22:29:12']
['2024-03-01 22:35:03', '2024-03-01 22:32:07']
['2024-03-01 22:37:58', '2024-03-01 22:35:03']
['2024-03-01 22:40:53', '2024-03-01 22:37:58']
['2024-03-01 22:43:49', '2024-03-01 22:40:53']
['2024-03-01 22:46:42', '2024-03-01 22:43:49']
['2024-03-01 22:49:34', '2024-03-01 22:46:42']
['2024-03-01 22:52:29', '2024-03-01 22:49:34']
['2024-03-01 22:55:23', '2024-03-01 22:52:29']
['2024-03-01 22:58:13', '2024-03-01 22:55:23']
['2024-03-01 23:01:04', '2024-03-01 22:58:13']
['2024-03-01 23:03:57', '2024-03-01 23:01:04']
['2024-03-01 23:06:56', '2024-03-01 23:03:57']
['2024-03-01 23:09:52', '2024-03-01 23:06:56']
['2024-03-01 23:12:48', '2024-03-01 23:09:52']
['2024-03-01 23:15:42', '2024-03-01 23:12:48']
['2024-03-01 23:18:37', '2024-03-01 23:15:42']
['2024-03-01 23:21:30', '2024-03-01 23:18:37']
['2024-03-01 23:24:24', '2024-03-01 23:21:30']
['2024-03-01 23:27:18', '2024-03-01 23:24:24']
['2024-03-01 23:30:14', '2024-03-01 23:27:18']
['2024-03-01 23:33:11', '2024-03-01 23:30:14']
['2024-03-01 23:36:07', '2024-03-01 23:33:11']
['2024-03-01 23:39:01', '2024-03-01 23:36:07']
['2024-03-01 23:41:54', '2024-03-01 23:39:01']
['2024-03-01 23:44:48', '2024-03-01 23:41:54']
['2024-03-01 23:47:39', '2024-03-01 23:44:48']
['2024-03-01 23:50:31', '2024-03-01 23:47:39']
['2024-03-01 23:53:26', '2024-03-01 23:50:31']
['2024-03-01 23:56:19', '2024-03-01 23:53:26']
['2024-03-01 23:59:06', '2024-03-01 23:56:19']
['2024-03-02 00:02:00', '2024-03-01 23:59:06']
['2024-03-02 00:04:45', '2024-03-02 00:02:00']
['2024-03-02 00:07:29', '2024-03-02 00:04:45']
['2024-03-02 00:10:10', '2024-03-02 00:07:29']
['2024-03-02 00:12:55', '2024-03-02 00:10:10']
['2024-03-02 00:15:38', '2024-03-02 00:12:55']
['2024-03-02 00:18:20', '2024-03-02 00:15:38']
['2024-03-02 00:21:07', '2024-03-02 00:18:20']
['2024-03-02 00:24:00', '2024-03-02 00:21:07']
['2024-03-02 00:26:43', '2024-03-02 00:24:00']
['2024-03-02 00:29:28', '2024-03-02 00:26:43']
['2024-03-02 00:32:18', '2024-03-02 00:29:28']
['2024-03-02 00:35:02', '2024-03-02 00:32:18']
['2024-03-02 00:37:50', '2024-03-02 00:35:02']
['2024-03-02 00:40:35', '2024-03-02 00:37:50']
['2024-03-02 00:43:16', '2024-03-02 00:40:35']
['2024-03-02 00:45:55', '2024-03-02 00:43:16']
['2024-03-02 00:48:43', '2024-03-02 00:45:55']
['2024-03-02 00:51:25', '2024-03-02 00:48:43']
['2024-03-02 00:54:09', '2024-03-02 00:51:25']
['2024-03-02 00:56:56', '2024-03-02 00:54:09']
['2024-03-02 00:59:44', '2024-03-02 00:56:56']
['2024-03-02 01:02:33', '2024-03-02 00:59:44']
['2024-03-02 01:05:18', '2024-03-02 01:02:33']
['2024-03-02 01:07:58', '2024-03-02 01:05:18']
['2024-03-02 01:10:39', '2024-03-02 01:07:58']
['2024-03-02 01:13:21', '2024-03-02 01:10:39']
['2024-03-02 01:16:06', '2024-03-02 01:13:21']
['2024-03-02 01:18:52', '2024-03-02 01:16:06']
['2024-03-02 01:21:35', '2024-03-02 01:18:52']
['2024-03-02 01:24:23', '2024-03-02 01:21:35']
['2024-03-02 01:27:04', '2024-03-02 01:24:23']
['2024-03-02 01:29:49', '2024-03-02 01:27:04']
['2024-03-02 01:32:31', '2024-03-02 01:29:49']
['2024-03-02 01:35:18', '2024-03-02 01:32:31']
['2024-03-02 01:38:01', '2024-03-02 01:35:18']
['2024-03-02 01:40:41', '2024-03-02 01:38:01']
['2024-03-02 01:43:25', '2024-03-02 01:40:41']
['2024-03-02 01:46:07', '2024-03-02 01:43:25']
['2024-03-02 01:48:54', '2024-03-02 01:46:07']
['2024-03-02 01:51:34', '2024-03-02 01:48:54']
['2024-03-02 01:54:16', '2024-03-02 01:51:34']
['2024-03-02 01:56:56', '2024-03-02 01:54:16']
['2024-03-02 01:59:38', '2024-03-02 01:56:56']
['2024-03-02 02:02:26', '2024-03-02 01:59:38']
['2024-03-02 02:05:11', '2024-03-02 02:02:26']
['2024-03-02 02:07:59', '2024-03-02 02:05:11']
['2024-03-02 02:10:42', '2024-03-02 02:07:59']
['2024-03-02 02:13:28', '2024-03-02 02:10:42']
['2024-03-02 02:16:11', '2024-03-02 02:13:28']
['2024-03-02 02:18:54', '2024-03-02 02:16:11']
['2024-03-02 02:21:36', '2024-03-02 02:18:54']
['2024-03-02 02:24:20', '2024-03-02 02:21:36']
['2024-03-02 02:26:58', '2024-03-02 02:24:20']
['2024-03-02 02:29:44', '2024-03-02 02:26:58']
['2024-03-02 02:32:26', '2024-03-02 02:29:44']
['2024-03-02 02:35:11', '2024-03-02 02:32:26']
['2024-03-02 02:37:53', '2024-03-02 02:35:11']
['2024-03-02 02:40:39', '2024-03-02 02:37:53']
['2024-03-02 02:43:24', '2024-03-02 02:40:39']
['2024-03-02 02:46:08', '2024-03-02 02:43:24']
['2024-03-02 02:48:52', '2024-03-02 02:46:08']
['2024-03-02 02:51:37', '2024-03-02 02:48:52']
['2024-03-02 02:54:27', '2024-03-02 02:51:37']
['2024-03-02 02:57:07', '2024-03-02 02:54:27']
['2024-03-02 02:59:49', '2024-03-02 02:57:07']
['2024-03-02 03:02:33', '2024-03-02 02:59:49']
['2024-03-02 03:05:23', '2024-03-02 03:02:33']
['2024-03-02 03:08:04', '2024-03-02 03:05:23']
['2024-03-02 03:10:43', '2024-03-02 03:08:04']
['2024-03-02 03:13:28', '2024-03-02 03:10:43']
['2024-03-02 03:16:13', '2024-03-02 03:13:28']
['2024-03-02 03:18:56', '2024-03-02 03:16:13']
['2024-03-02 03:21:39', '2024-03-02 03:18:56']
['2024-03-02 03:24:19', '2024-03-02 03:21:39']
['2024-03-02 03:26:57', '2024-03-02 03:24:19']
['2024-03-02 03:29:40', '2024-03-02 03:26:57']
['2024-03-02 03:32:27', '2024-03-02 03:29:40']
['2024-03-02 03:35:05', '2024-03-02 03:32:27']
['2024-03-02 03:37:47', '2024-03-02 03:35:05']
['2024-03-02 03:40:29', '2024-03-02 03:37:47']
['2024-03-02 03:43:07', '2024-03-02 03:40:29']
['2024-03-02 03:45:51', '2024-03-02 03:43:07']
['2024-03-02 03:48:34', '2024-03-02 03:45:51']
['2024-03-02 03:51:19', '2024-03-02 03:48:34']
['2024-03-02 03:53:58', '2024-03-02 03:51:19']
['2024-03-02 03:56:40', '2024-03-02 03:53:58']
['2024-03-02 03:59:22', '2024-03-02 03:56:40']
['2024-03-02 04:02:06', '2024-03-02 03:59:22']
['2024-03-02 04:04:49', '2024-03-02 04:02:06']
['2024-03-02 04:07:32', '2024-03-02 04:04:49']
['2024-03-02 04:10:17', '2024-03-02 04:07:32']
['2024-03-02 04:13:01', '2024-03-02 04:10:17']
['2024-03-02 04:15:47', '2024-03-02 04:13:01']
['2024-03-02 04:18:31', '2024-03-02 04:15:47']
['2024-03-02 04:21:13', '2024-03-02 04:18:31']
['2024-03-02 04:24:00', '2024-03-02 04:21:13']
['2024-03-02 04:26:50', '2024-03-02 04:24:00']
['2024-03-02 04:29:32', '2024-03-02 04:26:50']
['2024-03-02 04:32:13', '2024-03-02 04:29:32']
['2024-03-02 04:34:52', '2024-03-02 04:32:13']
['2024-03-02 04:37:31', '2024-03-02 04:34:52']
['2024-03-02 04:40:09', '2024-03-02 04:37:31']
['2024-03-02 04:42:50', '2024-03-02 04:40:09']
['2024-03-02 04:45:34', '2024-03-02 04:42:50']
['2024-03-02 04:48:17', '2024-03-02 04:45:34']
['2024-03-02 04:51:03', '2024-03-02 04:48:17']
['2024-03-02 04:53:46', '2024-03-02 04:51:03']
['2024-03-02 04:56:30', '2024-03-02 04:53:46']
['2024-03-02 04:59:09', '2024-03-02 04:56:30']
['2024-03-02 05:01:54', '2024-03-02 04:59:09']
['2024-03-02 05:04:39', '2024-03-02 05:01:54']
['2024-03-02 05:07:21', '2024-03-02 05:04:39']
['2024-03-02 05:10:10', '2024-03-02 05:07:21']
['2024-03-02 05:12:56', '2024-03-02 05:10:10']
['2024-03-02 05:15:38', '2024-03-02 05:12:56']
['2024-03-02 05:18:25', '2024-03-02 05:15:38']
['2024-03-02 05:21:09', '2024-03-02 05:18:25']
['2024-03-02 05:23:55', '2024-03-02 05:21:09']
['2024-03-02 05:26:42', '2024-03-02 05:23:55']
['2024-03-02 05:29:23', '2024-03-02 05:26:42']
['2024-03-02 05:32:04', '2024-03-02 05:29:23']
['2024-03-02 05:34:49', '2024-03-02 05:32:04']
['2024-03-02 05:37:37', '2024-03-02 05:34:49']
['2024-03-02 05:40:26', '2024-03-02 05:37:37']
['2024-03-02 05:43:06', '2024-03-02 05:40:26']
['2024-03-02 05:45:53', '2024-03-02 05:43:06']
['2024-03-02 05:48:37', '2024-03-02 05:45:53']
['2024-03-02 05:51:19', '2024-03-02 05:48:37']
['2024-03-02 05:54:04', '2024-03-02 05:51:19']
['2024-03-02 05:56:44', '2024-03-02 05:54:04']
['2024-03-02 05:59:32', '2024-03-02 05:56:44']
['2024-03-02 06:02:19', '2024-03-02 05:59:32']
['2024-03-02 06:05:03', '2024-03-02 06:02:19']
['2024-03-02 06:07:52', '2024-03-02 06:05:03']
['2024-03-02 06:10:34', '2024-03-02 06:07:52']
['2024-03-02 06:13:19', '2024-03-02 06:10:34']
['2024-03-02 06:16:05', '2024-03-02 06:13:19']
['2024-03-02 06:18:47', '2024-03-02 06:16:05']
['2024-03-02 06:21:34', '2024-03-02 06:18:47']
['2024-03-02 06:24:15', '2024-03-02 06:21:34']
['2024-03-02 06:27:00', '2024-03-02 06:24:15']
['2024-03-02 06:29:45', '2024-03-02 06:27:00']
['2024-03-02 06:32:28', '2024-03-02 06:29:45']
['2024-03-02 06:35:14', '2024-03-02 06:32:28']
['2024-03-02 06:38:02', '2024-03-02 06:35:14']
['2024-03-02 06:40:50', '2024-03-02 06:38:02']
['2024-03-02 06:43:32', '2024-03-02 06:40:50']
['2024-03-02 06:46:14', '2024-03-02 06:43:32']
['2024-03-02 06:48:57', '2024-03-02 06:46:14']
['2024-03-02 06:51:45', '2024-03-02 06:48:57']
['2024-03-02 06:54:34', '2024-03-02 06:51:45']
['2024-03-02 06:57:18', '2024-03-02 06:54:34']
['2024-03-02 07:00:03', '2024-03-02 06:57:18']
['2024-03-02 07:02:51', '2024-03-02 07:00:03']
['2024-03-02 07:05:36', '2024-03-02 07:02:51']
['2024-03-02 07:08:22', '2024-03-02 07:05:36']
['2024-03-02 07:11:01', '2024-03-02 07:08:22']
['2024-03-02 07:13:44', '2024-03-02 07:11:01']
['2024-03-02 07:16:25', '2024-03-02 07:13:44']
['2024-03-02 07:19:11', '2024-03-02 07:16:25']
['2024-03-02 07:21:53', '2024-03-02 07:19:11']
['2024-03-02 07:24:31', '2024-03-02 07:21:53']
['2024-03-02 07:27:12', '2024-03-02 07:24:31']
['2024-03-02 07:29:59', '2024-03-02 07:27:12']
['2024-03-02 07:32:41', '2024-03-02 07:29:59']
['2024-03-02 07:35:23', '2024-03-02 07:32:41']
['2024-03-02 07:38:11', '2024-03-02 07:35:23']
['2024-03-02 07:41:01', '2024-03-02 07:38:11']
['2024-03-02 07:43:44', '2024-03-02 07:41:01']
['2024-03-02 07:46:28', '2024-03-02 07:43:44']
['2024-03-02 07:49:13', '2024-03-02 07:46:28']
['2024-03-02 07:51:57', '2024-03-02 07:49:13']
['2024-03-02 07:54:41', '2024-03-02 07:51:57']
['2024-03-02 07:57:26', '2024-03-02 07:54:41']
['2024-03-02 08:00:07', '2024-03-02 07:57:26']
['2024-03-02 08:02:52', '2024-03-02 08:00:07']
['2024-03-02 08:05:38', '2024-03-02 08:02:52']
['2024-03-02 08:08:22', '2024-03-02 08:05:38']
['2024-03-02 08:11:07', '2024-03-02 08:08:22']
['2024-03-02 08:13:49', '2024-03-02 08:11:07']
['2024-03-02 08:16:32', '2024-03-02 08:13:49']
['2024-03-02 08:19:20', '2024-03-02 08:16:32']
['2024-03-02 08:22:03', '2024-03-02 08:19:20']
['2024-03-02 08:24:49', '2024-03-02 08:22:03']
['2024-03-02 08:27:30', '2024-03-02 08:24:49']
['2024-03-02 08:30:13', '2024-03-02 08:27:30']
['2024-03-02 08:32:56', '2024-03-02 08:30:13']
['2024-03-02 08:35:38', '2024-03-02 08:32:56']
['2024-03-02 08:38:25', '2024-03-02 08:35:38']
['2024-03-02 08:41:06', '2024-03-02 08:38:25']
['2024-03-02 08:43:48', '2024-03-02 08:41:06']
['2024-03-02 08:46:36', '2024-03-02 08:43:48']
['2024-03-02 08:49:24', '2024-03-02 08:46:36']
['2024-03-02 08:52:11', '2024-03-02 08:49:24']
['2024-03-02 08:54:51', '2024-03-02 08:52:11']
['2024-03-02 08:57:35', '2024-03-02 08:54:51']
['2024-03-02 09:00:21', '2024-03-02 08:57:35']
['2024-03-02 09:03:05', '2024-03-02 09:00:21']
['2024-03-02 09:05:49', '2024-03-02 09:03:05']
['2024-03-02 09:08:36', '2024-03-02 09:05:49']
['2024-03-02 09:11:21', '2024-03-02 09:08:36']
['2024-03-02 09:14:09', '2024-03-02 09:11:21']
['2024-03-02 09:16:55', '2024-03-02 09:14:09']
['2024-03-02 09:19:41', '2024-03-02 09:16:55']
['2024-03-02 09:22:19', '2024-03-02 09:19:41']
['2024-03-02 09:25:06', '2024-03-02 09:22:19']
['2024-03-02 09:27:50', '2024-03-02 09:25:06']
['2024-03-02 09:30:40', '2024-03-02 09:27:50']
['2024-03-02 09:33:23', '2024-03-02 09:30:40']
['2024-03-02 09:36:05', '2024-03-02 09:33:23']
['2024-03-02 09:38:48', '2024-03-02 09:36:05']
['2024-03-02 09:41:33', '2024-03-02 09:38:48']
['2024-03-02 09:44:20', '2024-03-02 09:41:33']
['2024-03-02 09:47:04', '2024-03-02 09:44:20']
['2024-03-02 09:49:50', '2024-03-02 09:47:04']
['2024-03-02 09:52:39', '2024-03-02 09:49:50']
['2024-03-02 09:55:21', '2024-03-02 09:52:39']
['2024-03-02 09:58:04', '2024-03-02 09:55:21']
['2024-03-02 10:00:47', '2024-03-02 09:58:04']
['2024-03-02 10:03:35', '2024-03-02 10:00:47']
['2024-03-02 10:06:18', '2024-03-02 10:03:35']
['2024-03-02 10:09:01', '2024-03-02 10:06:18']
['2024-03-02 10:11:45', '2024-03-02 10:09:01']
['2024-03-02 10:14:31', '2024-03-02 10:11:45']
['2024-03-02 10:17:17', '2024-03-02 10:14:31']
['2024-03-02 10:19:59', '2024-03-02 10:17:17']
['2024-03-02 10:22:44', '2024-03-02 10:19:59']
['2024-03-02 10:25:28', '2024-03-02 10:22:44']
['2024-03-02 10:28:11', '2024-03-02 10:25:28']
['2024-03-02 10:30:55', '2024-03-02 10:28:11']
['2024-03-02 10:33:40', '2024-03-02 10:30:55']
['2024-03-02 10:36:26', '2024-03-02 10:33:40']
['2024-03-02 10:39:12', '2024-03-02 10:36:26']
['2024-03-02 10:41:56', '2024-03-02 10:39:12']
['2024-03-02 10:44:43', '2024-03-02 10:41:56']
['2024-03-02 10:47:26', '2024-03-02 10:44:43']
['2024-03-02 10:50:09', '2024-03-02 10:47:26']
['2024-03-02 10:52:54', '2024-03-02 10:50:09']
['2024-03-02 10:55:37', '2024-03-02 10:52:54']
['2024-03-02 10:58:26', '2024-03-02 10:55:37']
['2024-03-02 11:01:09', '2024-03-02 10:58:26']
['2024-03-02 11:03:56', '2024-03-02 11:01:09']
['2024-03-02 11:06:42', '2024-03-02 11:03:56']
['2024-03-02 11:09:27', '2024-03-02 11:06:42']
['2024-03-02 11:12:10', '2024-03-02 11:09:27']
['2024-03-02 11:14:51', '2024-03-02 11:12:10']
['2024-03-02 11:17:35', '2024-03-02 11:14:51']
['2024-03-02 11:20:16', '2024-03-02 11:17:35']
['2024-03-02 11:22:57', '2024-03-02 11:20:16']
['2024-03-02 11:25:37', '2024-03-02 11:22:57']
['2024-03-02 11:28:20', '2024-03-02 11:25:37']
['2024-03-02 11:31:07', '2024-03-02 11:28:20']
['2024-03-02 11:33:47', '2024-03-02 11:31:07']
['2024-03-02 11:36:28', '2024-03-02 11:33:47']
['2024-03-02 11:39:22', '2024-03-02 11:36:28']
['2024-03-02 11:42:06', '2024-03-02 11:39:22']
['2024-03-02 11:44:50', '2024-03-02 11:42:06']
['2024-03-02 11:47:34', '2024-03-02 11:44:50']
['2024-03-02 11:50:16', '2024-03-02 11:47:34']
['2024-03-02 11:52:24', '2024-03-02 11:50:16']
['2024-03-02 11:55:25', '2024-03-02 11:52:24']
['2024-03-02 11:58:17', '2024-03-02 11:55:25']
['2024-03-02 12:01:04', '2024-03-02 11:58:17']
['2024-03-02 12:03:55', '2024-03-02 12:01:04']
['2024-03-02 12:06:46', '2024-03-02 12:03:55']
['2024-03-02 12:09:34', '2024-03-02 12:06:46']
['2024-03-02 12:12:20', '2024-03-02 12:09:34']
['2024-03-02 12:15:11', '2024-03-02 12:12:20']
['2024-03-02 12:18:05', '2024-03-02 12:15:11']
['2024-03-02 12:20:54', '2024-03-02 12:18:05']
['2024-03-02 12:23:38', '2024-03-02 12:20:54']
['2024-03-02 12:26:20', '2024-03-02 12:23:38']
['2024-03-02 12:29:06', '2024-03-02 12:26:20']
['2024-03-02 12:31:53', '2024-03-02 12:29:06']
['2024-03-02 12:34:47', '2024-03-02 12:31:53']
['2024-03-02 12:37:32', '2024-03-02 12:34:47']
['2024-03-02 12:40:19', '2024-03-02 12:37:32']
['2024-03-02 12:43:11', '2024-03-02 12:40:19']
['2024-03-02 12:46:02', '2024-03-02 12:43:11']
['2024-03-02 12:48:48', '2024-03-02 12:46:02']
['2024-03-02 12:51:33', '2024-03-02 12:48:48']
['2024-03-02 12:54:22', '2024-03-02 12:51:33']
['2024-03-02 12:57:12', '2024-03-02 12:54:22']
['2024-03-02 12:59:56', '2024-03-02 12:57:12']
['2024-03-02 13:02:46', '2024-03-02 12:59:56']
['2024-03-02 13:05:34', '2024-03-02 13:02:46']
['2024-03-02 13:08:25', '2024-03-02 13:05:34']
['2024-03-02 13:11:14', '2024-03-02 13:08:25']
['2024-03-02 13:14:05', '2024-03-02 13:11:14']
['2024-03-02 13:16:49', '2024-03-02 13:14:05']
['2024-03-02 13:19:37', '2024-03-02 13:16:49']
['2024-03-02 13:22:23', '2024-03-02 13:19:37']
['2024-03-02 13:25:10', '2024-03-02 13:22:23']
['2024-03-02 13:27:55', '2024-03-02 13:25:10']
['2024-03-02 13:30:39', '2024-03-02 13:27:55']
['2024-03-02 13:33:23', '2024-03-02 13:30:39']
['2024-03-02 13:36:10', '2024-03-02 13:33:23']
['2024-03-02 13:38:56', '2024-03-02 13:36:10']
['2024-03-02 13:41:41', '2024-03-02 13:38:56']
['2024-03-02 13:44:25', '2024-03-02 13:41:41']
['2024-03-02 13:47:14', '2024-03-02 13:44:25']
['2024-03-02 13:50:00', '2024-03-02 13:47:14']
['2024-03-02 13:52:48', '2024-03-02 13:50:00']
['2024-03-02 13:55:39', '2024-03-02 13:52:48']
['2024-03-02 13:58:28', '2024-03-02 13:55:39']
['2024-03-02 14:01:17', '2024-03-02 13:58:28']
['2024-03-02 14:04:06', '2024-03-02 14:01:17']
['2024-03-02 14:06:59', '2024-03-02 14:04:06']
['2024-03-02 14:09:48', '2024-03-02 14:06:59']
['2024-03-02 14:12:33', '2024-03-02 14:09:48']
['2024-03-02 14:15:16', '2024-03-02 14:12:33']
['2024-03-02 14:18:10', '2024-03-02 14:15:16']
['2024-03-02 14:20:54', '2024-03-02 14:18:10']
['2024-03-02 14:23:42', '2024-03-02 14:20:54']
['2024-03-02 14:26:32', '2024-03-02 14:23:42']
['2024-03-02 14:29:18', '2024-03-02 14:26:32']
['2024-03-02 14:32:03', '2024-03-02 14:29:18']
['2024-03-02 14:34:49', '2024-03-02 14:32:03']
['2024-03-02 14:37:38', '2024-03-02 14:34:49']
