['2024-02-14 02:04:32', '2024-02-14 02:01:10']
['2024-03-01 13:27:39', '2024-03-01 13:24:47']
['2024-03-01 13:30:29', '2024-03-01 13:27:39']
['2024-03-01 13:33:18', '2024-03-01 13:30:29']
['2024-03-01 13:36:07', '2024-03-01 13:33:18']
['2024-03-01 13:38:56', '2024-03-01 13:36:07']
['2024-03-01 13:41:46', '2024-03-01 13:38:56']
['2024-03-01 13:44:32', '2024-03-01 13:41:46']
['2024-03-01 13:47:22', '2024-03-01 13:44:32']
['2024-03-01 13:50:09', '2024-03-01 13:47:22']
['2024-03-01 13:52:57', '2024-03-01 13:50:09']
['2024-03-01 13:55:42', '2024-03-01 13:52:57']
['2024-03-01 13:58:31', '2024-03-01 13:55:42']
['2024-03-01 14:01:17', '2024-03-01 13:58:31']
['2024-03-01 14:04:06', '2024-03-01 14:01:17']
['2024-03-01 14:06:57', '2024-03-01 14:04:06']
['2024-03-01 14:09:42', '2024-03-01 14:06:57']
['2024-03-01 14:12:24', '2024-03-01 14:09:42']
['2024-03-01 14:15:13', '2024-03-01 14:12:24']
['2024-03-01 14:18:00', '2024-03-01 14:15:13']
['2024-03-01 14:20:52', '2024-03-01 14:18:00']
['2024-03-01 14:23:39', '2024-03-01 14:20:52']
['2024-03-01 14:26:31', '2024-03-01 14:23:39']
['2024-03-01 14:29:15', '2024-03-01 14:26:31']
['2024-03-01 14:32:07', '2024-03-01 14:29:15']
['2024-03-01 14:34:55', '2024-03-01 14:32:07']
['2024-03-01 14:37:43', '2024-03-01 14:34:55']
['2024-03-01 14:40:30', '2024-03-01 14:37:43']
['2024-03-01 14:43:18', '2024-03-01 14:40:30']
['2024-03-01 14:46:05', '2024-03-01 14:43:18']
['2024-03-01 14:48:47', '2024-03-01 14:46:05']
['2024-03-01 14:51:31', '2024-03-01 14:48:47']
['2024-03-01 14:54:20', '2024-03-01 14:51:31']
['2024-03-01 14:57:10', '2024-03-01 14:54:20']
['2024-03-01 14:59:50', '2024-03-01 14:57:10']
['2024-03-01 15:02:35', '2024-03-01 14:59:50']
['2024-03-01 15:05:25', '2024-03-01 15:02:35']
['2024-03-01 15:08:17', '2024-03-01 15:05:25']
['2024-03-01 15:11:09', '2024-03-01 15:08:17']
['2024-03-01 15:13:55', '2024-03-01 15:11:09']
['2024-03-01 15:16:42', '2024-03-01 15:13:55']
['2024-03-01 15:19:26', '2024-03-01 15:16:42']
['2024-03-01 15:22:13', '2024-03-01 15:19:26']
['2024-03-01 15:25:02', '2024-03-01 15:22:13']
['2024-03-01 15:27:50', '2024-03-01 15:25:02']
['2024-03-01 15:30:34', '2024-03-01 15:27:50']
['2024-03-01 15:33:18', '2024-03-01 15:30:34']
['2024-03-01 15:35:58', '2024-03-01 15:33:18']
['2024-03-01 15:38:50', '2024-03-01 15:35:58']
['2024-03-01 15:41:37', '2024-03-01 15:38:50']
['2024-03-01 15:44:25', '2024-03-01 15:41:37']
['2024-03-01 15:47:08', '2024-03-01 15:44:25']
['2024-03-01 15:50:07', '2024-03-01 15:47:08']
['2024-03-01 15:52:52', '2024-03-01 15:50:07']
['2024-03-01 15:55:40', '2024-03-01 15:52:52']
['2024-03-01 15:58:27', '2024-03-01 15:55:40']
['2024-03-01 16:01:15', '2024-03-01 15:58:27']
['2024-03-01 16:04:04', '2024-03-01 16:01:15']
['2024-03-01 16:06:52', '2024-03-01 16:04:04']
['2024-03-01 16:09:40', '2024-03-01 16:06:52']
['2024-03-01 16:12:25', '2024-03-01 16:09:40']
['2024-03-01 16:15:14', '2024-03-01 16:12:25']
['2024-03-01 16:18:11', '2024-03-01 16:15:14']
['2024-03-01 16:20:53', '2024-03-01 16:18:11']
['2024-03-01 16:23:39', '2024-03-01 16:20:53']
['2024-03-01 16:26:27', '2024-03-01 16:23:39']
['2024-03-01 16:29:12', '2024-03-01 16:26:27']
['2024-03-01 16:32:01', '2024-03-01 16:29:12']
['2024-03-01 16:34:50', '2024-03-01 16:32:01']
['2024-03-01 16:37:38', '2024-03-01 16:34:50']
['2024-03-01 16:40:28', '2024-03-01 16:37:38']
['2024-03-01 16:43:10', '2024-03-01 16:40:28']
['2024-03-01 16:45:50', '2024-03-01 16:43:10']
['2024-03-01 16:48:33', '2024-03-01 16:45:50']
['2024-03-01 16:51:20', '2024-03-01 16:48:33']
['2024-03-01 16:54:11', '2024-03-01 16:51:20']
['2024-03-01 16:56:52', '2024-03-01 16:54:11']
['2024-03-01 16:59:38', '2024-03-01 16:56:52']
['2024-03-01 17:02:32', '2024-03-01 16:59:38']
['2024-03-01 17:05:18', '2024-03-01 17:02:32']
['2024-03-01 17:08:01', '2024-03-01 17:05:18']
['2024-03-01 17:10:45', '2024-03-01 17:08:01']
['2024-03-01 17:13:36', '2024-03-01 17:10:45']
['2024-03-01 17:16:26', '2024-03-01 17:13:36']
['2024-03-01 17:19:11', '2024-03-01 17:16:26']
['2024-03-01 17:21:57', '2024-03-01 17:19:11']
['2024-03-01 17:24:45', '2024-03-01 17:21:57']
['2024-03-01 17:27:28', '2024-03-01 17:24:45']
['2024-03-01 17:30:18', '2024-03-01 17:27:28']
['2024-03-01 17:33:05', '2024-03-01 17:30:18']
['2024-03-01 17:35:50', '2024-03-01 17:33:05']
['2024-03-01 17:38:34', '2024-03-01 17:35:50']
['2024-03-01 17:41:19', '2024-03-01 17:38:34']
['2024-03-01 17:44:06', '2024-03-01 17:41:19']
['2024-03-01 17:46:53', '2024-03-01 17:44:06']
['2024-03-01 17:49:45', '2024-03-01 17:46:53']
['2024-03-01 17:52:32', '2024-03-01 17:49:45']
['2024-03-01 17:55:11', '2024-03-01 17:52:32']
['2024-03-01 17:57:57', '2024-03-01 17:55:11']
['2024-03-01 18:00:40', '2024-03-01 17:57:57']
['2024-03-01 18:03:27', '2024-03-01 18:00:40']
['2024-03-01 18:06:12', '2024-03-01 18:03:27']
['2024-03-01 18:08:53', '2024-03-01 18:06:12']
['2024-03-01 18:11:39', '2024-03-01 18:08:53']
['2024-03-01 18:14:24', '2024-03-01 18:11:39']
['2024-03-01 18:17:05', '2024-03-01 18:14:24']
['2024-03-01 18:19:45', '2024-03-01 18:17:05']
['2024-03-01 18:22:33', '2024-03-01 18:19:45']
['2024-03-01 18:25:15', '2024-03-01 18:22:33']
['2024-03-01 18:27:57', '2024-03-01 18:25:15']
['2024-03-01 18:30:41', '2024-03-01 18:27:57']
['2024-03-01 18:33:25', '2024-03-01 18:30:41']
['2024-03-01 18:36:09', '2024-03-01 18:33:25']
['2024-03-01 18:38:59', '2024-03-01 18:36:09']
['2024-03-01 18:41:51', '2024-03-01 18:38:59']
['2024-03-01 18:44:31', '2024-03-01 18:41:51']
['2024-03-01 18:47:14', '2024-03-01 18:44:31']
['2024-03-01 18:49:57', '2024-03-01 18:47:14']
['2024-03-01 18:52:45', '2024-03-01 18:49:57']
['2024-03-01 18:55:38', '2024-03-01 18:52:45']
['2024-03-01 18:58:28', '2024-03-01 18:55:38']
['2024-03-01 19:01:18', '2024-03-01 18:58:28']
['2024-03-01 19:04:05', '2024-03-01 19:01:18']
['2024-03-01 19:07:03', '2024-03-01 19:04:05']
['2024-03-01 19:09:49', '2024-03-01 19:07:03']
['2024-03-01 19:12:34', '2024-03-01 19:09:49']
['2024-03-01 19:15:22', '2024-03-01 19:12:34']
['2024-03-01 19:18:06', '2024-03-01 19:15:22']
['2024-03-01 19:20:48', '2024-03-01 19:18:06']
['2024-03-01 19:23:30', '2024-03-01 19:20:48']
['2024-03-01 19:26:13', '2024-03-01 19:23:30']
['2024-03-01 19:29:03', '2024-03-01 19:26:13']
['2024-03-01 19:31:52', '2024-03-01 19:29:03']
['2024-03-01 19:34:41', '2024-03-01 19:31:52']
['2024-03-01 19:37:25', '2024-03-01 19:34:41']
['2024-03-01 19:40:13', '2024-03-01 19:37:25']
['2024-03-01 19:43:07', '2024-03-01 19:40:13']
['2024-03-01 19:45:54', '2024-03-01 19:43:07']
['2024-03-01 19:48:39', '2024-03-01 19:45:54']
['2024-03-01 19:51:30', '2024-03-01 19:48:39']
['2024-03-01 19:54:13', '2024-03-01 19:51:30']
['2024-03-01 19:57:02', '2024-03-01 19:54:13']
['2024-03-01 19:59:46', '2024-03-01 19:57:02']
['2024-03-01 20:02:30', '2024-03-01 19:59:46']
['2024-03-01 20:05:13', '2024-03-01 20:02:30']
['2024-03-01 20:07:57', '2024-03-01 20:05:13']
['2024-03-01 20:10:40', '2024-03-01 20:07:57']
['2024-03-01 20:13:26', '2024-03-01 20:10:40']
['2024-03-01 20:16:11', '2024-03-01 20:13:26']
['2024-03-01 20:18:56', '2024-03-01 20:16:11']
['2024-03-01 20:21:39', '2024-03-01 20:18:56']
['2024-03-01 20:24:26', '2024-03-01 20:21:39']
['2024-03-01 20:27:10', '2024-03-01 20:24:26']
['2024-03-01 20:29:57', '2024-03-01 20:27:10']
['2024-03-01 20:32:42', '2024-03-01 20:29:57']
['2024-03-01 20:35:32', '2024-03-01 20:32:42']
['2024-03-01 20:38:20', '2024-03-01 20:35:32']
['2024-03-01 20:41:06', '2024-03-01 20:38:20']
['2024-03-01 20:43:49', '2024-03-01 20:41:06']
['2024-03-01 20:46:30', '2024-03-01 20:43:49']
['2024-03-01 20:49:20', '2024-03-01 20:46:30']
['2024-03-01 20:52:13', '2024-03-01 20:49:20']
['2024-03-01 20:55:00', '2024-03-01 20:52:13']
['2024-03-01 20:57:43', '2024-03-01 20:55:00']
['2024-03-01 21:00:32', '2024-03-01 20:57:43']
['2024-03-01 21:03:28', '2024-03-01 21:00:32']
['2024-03-01 21:06:25', '2024-03-01 21:03:28']
['2024-03-01 21:09:23', '2024-03-01 21:06:25']
['2024-03-01 21:12:27', '2024-03-01 21:09:23']
['2024-03-01 21:15:26', '2024-03-01 21:12:27']
['2024-03-01 21:18:21', '2024-03-01 21:15:26']
['2024-03-01 21:21:23', '2024-03-01 21:18:21']
['2024-03-01 21:24:22', '2024-03-01 21:21:23']
['2024-03-01 21:27:23', '2024-03-01 21:24:22']
['2024-03-01 21:30:24', '2024-03-01 21:27:23']
['2024-03-01 21:33:20', '2024-03-01 21:30:24']
['2024-03-01 21:36:15', '2024-03-01 21:33:20']
['2024-03-01 21:39:17', '2024-03-01 21:36:15']
['2024-03-01 21:42:14', '2024-03-01 21:39:17']
['2024-03-01 21:45:15', '2024-03-01 21:42:14']
['2024-03-01 21:48:08', '2024-03-01 21:45:15']
['2024-03-01 21:51:01', '2024-03-01 21:48:08']
['2024-03-01 21:53:58', '2024-03-01 21:51:01']
['2024-03-01 21:56:54', '2024-03-01 21:53:58']
['2024-03-01 21:59:49', '2024-03-01 21:56:54']
['2024-03-01 22:02:50', '2024-03-01 21:59:49']
['2024-03-01 22:06:01', '2024-03-01 22:02:50']
['2024-03-01 22:08:55', '2024-03-01 22:06:01']
['2024-03-01 22:11:48', '2024-03-01 22:08:55']
['2024-03-01 22:14:42', '2024-03-01 22:11:48']
['2024-03-01 22:17:39', '2024-03-01 22:14:42']
['2024-03-01 22:20:35', '2024-03-01 22:17:39']
['2024-03-01 22:23:34', '2024-03-01 22:20:35']
['2024-03-01 22:26:33', '2024-03-01 22:23:34']
['2024-03-01 22:29:29', '2024-03-01 22:26:33']
['2024-03-01 22:32:26', '2024-03-01 22:29:29']
['2024-03-01 22:35:19', '2024-03-01 22:32:26']
['2024-03-01 22:38:17', '2024-03-01 22:35:19']
['2024-03-01 22:41:13', '2024-03-01 22:38:17']
['2024-03-01 22:44:06', '2024-03-01 22:41:13']
['2024-03-01 22:46:59', '2024-03-01 22:44:06']
['2024-03-01 22:49:51', '2024-03-01 22:46:59']
['2024-03-01 22:52:45', '2024-03-01 22:49:51']
['2024-03-01 22:55:38', '2024-03-01 22:52:45']
['2024-03-01 22:58:29', '2024-03-01 22:55:38']
['2024-03-01 23:01:22', '2024-03-01 22:58:29']
['2024-03-01 23:04:16', '2024-03-01 23:01:22']
['2024-03-01 23:07:13', '2024-03-01 23:04:16']
['2024-03-01 23:10:09', '2024-03-01 23:07:13']
['2024-03-01 23:13:05', '2024-03-01 23:10:09']
['2024-03-01 23:15:59', '2024-03-01 23:13:05']
['2024-03-01 23:18:53', '2024-03-01 23:15:59']
['2024-03-01 23:21:45', '2024-03-01 23:18:53']
['2024-03-01 23:24:42', '2024-03-01 23:21:45']
['2024-03-01 23:27:38', '2024-03-01 23:24:42']
['2024-03-01 23:30:30', '2024-03-01 23:27:38']
['2024-03-01 23:33:28', '2024-03-01 23:30:30']
['2024-03-01 23:36:23', '2024-03-01 23:33:28']
['2024-03-01 23:39:17', '2024-03-01 23:36:23']
['2024-03-01 23:42:11', '2024-03-01 23:39:17']
['2024-03-01 23:45:05', '2024-03-01 23:42:11']
['2024-03-01 23:47:54', '2024-03-01 23:45:05']
['2024-03-01 23:50:48', '2024-03-01 23:47:54']
['2024-03-01 23:53:40', '2024-03-01 23:50:48']
['2024-03-01 23:56:33', '2024-03-01 23:53:40']
['2024-03-01 23:59:20', '2024-03-01 23:56:33']
['2024-03-02 00:02:09', '2024-03-01 23:59:20']
['2024-03-02 00:04:53', '2024-03-02 00:02:09']
['2024-03-02 00:07:37', '2024-03-02 00:04:53']
['2024-03-02 00:10:19', '2024-03-02 00:07:37']
['2024-03-02 00:13:04', '2024-03-02 00:10:19']
['2024-03-02 00:15:47', '2024-03-02 00:13:04']
['2024-03-02 00:18:29', '2024-03-02 00:15:47']
['2024-03-02 00:21:18', '2024-03-02 00:18:29']
['2024-03-02 00:24:11', '2024-03-02 00:21:18']
['2024-03-02 00:26:52', '2024-03-02 00:24:11']
['2024-03-02 00:29:38', '2024-03-02 00:26:52']
['2024-03-02 00:32:28', '2024-03-02 00:29:38']
['2024-03-02 00:35:12', '2024-03-02 00:32:28']
['2024-03-02 00:37:59', '2024-03-02 00:35:12']
['2024-03-02 00:40:44', '2024-03-02 00:37:59']
['2024-03-02 00:43:24', '2024-03-02 00:40:44']
['2024-03-02 00:46:05', '2024-03-02 00:43:24']
['2024-03-02 00:48:51', '2024-03-02 00:46:05']
['2024-03-02 00:51:35', '2024-03-02 00:48:51']
['2024-03-02 00:54:17', '2024-03-02 00:51:35']
['2024-03-02 00:57:06', '2024-03-02 00:54:17']
['2024-03-02 00:59:54', '2024-03-02 00:57:06']
['2024-03-02 01:02:42', '2024-03-02 00:59:54']
['2024-03-02 01:05:26', '2024-03-02 01:02:42']
['2024-03-02 01:08:07', '2024-03-02 01:05:26']
['2024-03-02 01:10:48', '2024-03-02 01:08:07']
['2024-03-02 01:13:31', '2024-03-02 01:10:48']
['2024-03-02 01:16:15', '2024-03-02 01:13:31']
['2024-03-02 01:19:01', '2024-03-02 01:16:15']
['2024-03-02 01:21:45', '2024-03-02 01:19:01']
['2024-03-02 01:24:32', '2024-03-02 01:21:45']
['2024-03-02 01:27:13', '2024-03-02 01:24:32']
['2024-03-02 01:29:56', '2024-03-02 01:27:13']
['2024-03-02 01:32:41', '2024-03-02 01:29:56']
['2024-03-02 01:35:27', '2024-03-02 01:32:41']
['2024-03-02 01:38:08', '2024-03-02 01:35:27']
['2024-03-02 01:40:50', '2024-03-02 01:38:08']
['2024-03-02 01:43:34', '2024-03-02 01:40:50']
['2024-03-02 01:46:15', '2024-03-02 01:43:34']
['2024-03-02 01:49:02', '2024-03-02 01:46:15']
['2024-03-02 01:51:42', '2024-03-02 01:49:02']
['2024-03-02 01:54:23', '2024-03-02 01:51:42']
['2024-03-02 01:57:05', '2024-03-02 01:54:23']
['2024-03-02 01:59:47', '2024-03-02 01:57:05']
['2024-03-02 02:02:36', '2024-03-02 01:59:47']
['2024-03-02 02:05:20', '2024-03-02 02:02:36']
['2024-03-02 02:08:07', '2024-03-02 02:05:20']
['2024-03-02 02:10:51', '2024-03-02 02:08:07']
['2024-03-02 02:13:38', '2024-03-02 02:10:51']
['2024-03-02 02:16:19', '2024-03-02 02:13:38']
['2024-03-02 02:19:02', '2024-03-02 02:16:19']
['2024-03-02 02:21:44', '2024-03-02 02:19:02']
['2024-03-02 02:24:27', '2024-03-02 02:21:44']
['2024-03-02 02:27:06', '2024-03-02 02:24:27']
['2024-03-02 02:29:51', '2024-03-02 02:27:06']
['2024-03-02 02:32:35', '2024-03-02 02:29:51']
['2024-03-02 02:35:20', '2024-03-02 02:32:35']
['2024-03-02 02:38:02', '2024-03-02 02:35:20']
['2024-03-02 02:40:49', '2024-03-02 02:38:02']
['2024-03-02 02:43:34', '2024-03-02 02:40:49']
['2024-03-02 02:46:17', '2024-03-02 02:43:34']
['2024-03-02 02:49:01', '2024-03-02 02:46:17']
['2024-03-02 02:51:45', '2024-03-02 02:49:01']
['2024-03-02 02:54:35', '2024-03-02 02:51:45']
['2024-03-02 02:57:15', '2024-03-02 02:54:35']
['2024-03-02 02:59:58', '2024-03-02 02:57:15']
['2024-03-02 03:02:43', '2024-03-02 02:59:58']
['2024-03-02 03:05:31', '2024-03-02 03:02:43']
['2024-03-02 03:08:12', '2024-03-02 03:05:31']
['2024-03-02 03:10:52', '2024-03-02 03:08:12']
['2024-03-02 03:13:36', '2024-03-02 03:10:52']
['2024-03-02 03:16:20', '2024-03-02 03:13:36']
['2024-03-02 03:19:05', '2024-03-02 03:16:20']
['2024-03-02 03:21:47', '2024-03-02 03:19:05']
['2024-03-02 03:24:27', '2024-03-02 03:21:47']
['2024-03-02 03:27:06', '2024-03-02 03:24:27']
['2024-03-02 03:29:49', '2024-03-02 03:27:06']
['2024-03-02 03:32:34', '2024-03-02 03:29:49']
['2024-03-02 03:35:14', '2024-03-02 03:32:34']
['2024-03-02 03:37:55', '2024-03-02 03:35:14']
['2024-03-02 03:40:36', '2024-03-02 03:37:55']
['2024-03-02 03:43:15', '2024-03-02 03:40:36']
['2024-03-02 03:45:59', '2024-03-02 03:43:15']
['2024-03-02 03:48:42', '2024-03-02 03:45:59']
['2024-03-02 03:51:27', '2024-03-02 03:48:42']
['2024-03-02 03:54:08', '2024-03-02 03:51:27']
['2024-03-02 03:56:49', '2024-03-02 03:54:08']
['2024-03-02 03:59:32', '2024-03-02 03:56:49']
['2024-03-02 04:02:14', '2024-03-02 03:59:32']
['2024-03-02 04:04:57', '2024-03-02 04:02:14']
['2024-03-02 04:07:42', '2024-03-02 04:04:57']
['2024-03-02 04:10:27', '2024-03-02 04:07:42']
['2024-03-02 04:13:12', '2024-03-02 04:10:27']
['2024-03-02 04:15:56', '2024-03-02 04:13:12']
['2024-03-02 04:18:41', '2024-03-02 04:15:56']
['2024-03-02 04:21:22', '2024-03-02 04:18:41']
['2024-03-02 04:24:10', '2024-03-02 04:21:22']
['2024-03-02 04:26:59', '2024-03-02 04:24:10']
['2024-03-02 04:29:40', '2024-03-02 04:26:59']
['2024-03-02 04:32:21', '2024-03-02 04:29:40']
['2024-03-02 04:35:00', '2024-03-02 04:32:21']
['2024-03-02 04:37:38', '2024-03-02 04:35:00']
['2024-03-02 04:40:17', '2024-03-02 04:37:38']
['2024-03-02 04:42:58', '2024-03-02 04:40:17']
['2024-03-02 04:45:43', '2024-03-02 04:42:58']
['2024-03-02 04:48:25', '2024-03-02 04:45:43']
['2024-03-02 04:51:12', '2024-03-02 04:48:25']
['2024-03-02 04:53:55', '2024-03-02 04:51:12']
['2024-03-02 04:56:38', '2024-03-02 04:53:55']
['2024-03-02 04:59:17', '2024-03-02 04:56:38']
['2024-03-02 05:02:05', '2024-03-02 04:59:17']
['2024-03-02 05:04:49', '2024-03-02 05:02:05']
['2024-03-02 05:07:35', '2024-03-02 05:04:49']
['2024-03-02 05:10:18', '2024-03-02 05:07:35']
['2024-03-02 05:13:04', '2024-03-02 05:10:18']
['2024-03-02 05:15:48', '2024-03-02 05:13:04']
['2024-03-02 05:18:33', '2024-03-02 05:15:48']
['2024-03-02 05:21:19', '2024-03-02 05:18:33']
['2024-03-02 05:24:04', '2024-03-02 05:21:19']
['2024-03-02 05:26:50', '2024-03-02 05:24:04']
['2024-03-02 05:29:31', '2024-03-02 05:26:50']
['2024-03-02 05:32:13', '2024-03-02 05:29:31']
['2024-03-02 05:34:59', '2024-03-02 05:32:13']
['2024-03-02 05:37:46', '2024-03-02 05:34:59']
['2024-03-02 05:40:35', '2024-03-02 05:37:46']
['2024-03-02 05:43:14', '2024-03-02 05:40:35']
['2024-03-02 05:46:03', '2024-03-02 05:43:14']
['2024-03-02 05:48:45', '2024-03-02 05:46:03']
['2024-03-02 05:51:27', '2024-03-02 05:48:45']
['2024-03-02 05:54:12', '2024-03-02 05:51:27']
['2024-03-02 05:56:53', '2024-03-02 05:54:12']
['2024-03-02 05:59:41', '2024-03-02 05:56:53']
['2024-03-02 06:02:29', '2024-03-02 05:59:41']
['2024-03-02 06:05:14', '2024-03-02 06:02:29']
['2024-03-02 06:08:02', '2024-03-02 06:05:14']
['2024-03-02 06:10:42', '2024-03-02 06:08:02']
['2024-03-02 06:13:28', '2024-03-02 06:10:42']
['2024-03-02 06:16:15', '2024-03-02 06:13:28']
['2024-03-02 06:18:56', '2024-03-02 06:16:15']
['2024-03-02 06:21:42', '2024-03-02 06:18:56']
['2024-03-02 06:24:23', '2024-03-02 06:21:42']
['2024-03-02 06:27:11', '2024-03-02 06:24:23']
['2024-03-02 06:29:54', '2024-03-02 06:27:11']
['2024-03-02 06:32:37', '2024-03-02 06:29:54']
['2024-03-02 06:35:28', '2024-03-02 06:32:37']
['2024-03-02 06:38:13', '2024-03-02 06:35:28']
['2024-03-02 06:41:00', '2024-03-02 06:38:13']
['2024-03-02 06:43:40', '2024-03-02 06:41:00']
['2024-03-02 06:46:25', '2024-03-02 06:43:40']
['2024-03-02 06:49:06', '2024-03-02 06:46:25']
['2024-03-02 06:51:55', '2024-03-02 06:49:06']
['2024-03-02 06:54:43', '2024-03-02 06:51:55']
['2024-03-02 06:57:27', '2024-03-02 06:54:43']
['2024-03-02 07:00:13', '2024-03-02 06:57:27']
['2024-03-02 07:02:58', '2024-03-02 07:00:13']
['2024-03-02 07:05:45', '2024-03-02 07:02:58']
['2024-03-02 07:08:30', '2024-03-02 07:05:45']
['2024-03-02 07:11:10', '2024-03-02 07:08:30']
['2024-03-02 07:13:52', '2024-03-02 07:11:10']
['2024-03-02 07:16:37', '2024-03-02 07:13:52']
['2024-03-02 07:19:20', '2024-03-02 07:16:37']
['2024-03-02 07:22:01', '2024-03-02 07:19:20']
['2024-03-02 07:24:39', '2024-03-02 07:22:01']
['2024-03-02 07:27:22', '2024-03-02 07:24:39']
['2024-03-02 07:30:09', '2024-03-02 07:27:22']
['2024-03-02 07:32:49', '2024-03-02 07:30:09']
['2024-03-02 07:35:31', '2024-03-02 07:32:49']
['2024-03-02 07:38:20', '2024-03-02 07:35:31']
['2024-03-02 07:41:10', '2024-03-02 07:38:20']
['2024-03-02 07:43:53', '2024-03-02 07:41:10']
['2024-03-02 07:46:37', '2024-03-02 07:43:53']
['2024-03-02 07:49:20', '2024-03-02 07:46:37']
['2024-03-02 07:52:06', '2024-03-02 07:49:20']
['2024-03-02 07:54:51', '2024-03-02 07:52:06']
['2024-03-02 07:57:34', '2024-03-02 07:54:51']
['2024-03-02 08:00:16', '2024-03-02 07:57:34']
['2024-03-02 08:03:01', '2024-03-02 08:00:16']
['2024-03-02 08:05:46', '2024-03-02 08:03:01']
['2024-03-02 08:08:30', '2024-03-02 08:05:46']
['2024-03-02 08:11:17', '2024-03-02 08:08:30']
['2024-03-02 08:13:57', '2024-03-02 08:11:17']
['2024-03-02 08:16:44', '2024-03-02 08:13:57']
['2024-03-02 08:19:28', '2024-03-02 08:16:44']
['2024-03-02 08:22:12', '2024-03-02 08:19:28']
['2024-03-02 08:24:57', '2024-03-02 08:22:12']
['2024-03-02 08:27:38', '2024-03-02 08:24:57']
['2024-03-02 08:30:21', '2024-03-02 08:27:38']
['2024-03-02 08:33:05', '2024-03-02 08:30:21']
['2024-03-02 08:35:48', '2024-03-02 08:33:05']
['2024-03-02 08:38:34', '2024-03-02 08:35:48']
['2024-03-02 08:41:14', '2024-03-02 08:38:34']
['2024-03-02 08:43:56', '2024-03-02 08:41:14']
['2024-03-02 08:46:46', '2024-03-02 08:43:56']
['2024-03-02 08:49:38', '2024-03-02 08:46:46']
['2024-03-02 08:52:19', '2024-03-02 08:49:38']
['2024-03-02 08:54:59', '2024-03-02 08:52:19']
['2024-03-02 08:57:45', '2024-03-02 08:54:59']
['2024-03-02 09:00:30', '2024-03-02 08:57:45']
['2024-03-02 09:03:16', '2024-03-02 09:00:30']
['2024-03-02 09:05:57', '2024-03-02 09:03:16']
['2024-03-02 09:08:46', '2024-03-02 09:05:57']
['2024-03-02 09:11:29', '2024-03-02 09:08:46']
['2024-03-02 09:14:17', '2024-03-02 09:11:29']
['2024-03-02 09:17:09', '2024-03-02 09:14:17']
['2024-03-02 09:19:50', '2024-03-02 09:17:09']
['2024-03-02 09:22:29', '2024-03-02 09:19:50']
['2024-03-02 09:25:16', '2024-03-02 09:22:29']
['2024-03-02 09:28:01', '2024-03-02 09:25:16']
['2024-03-02 09:30:49', '2024-03-02 09:28:01']
['2024-03-02 09:33:32', '2024-03-02 09:30:49']
['2024-03-02 09:36:13', '2024-03-02 09:33:32']
['2024-03-02 09:38:58', '2024-03-02 09:36:13']
['2024-03-02 09:41:41', '2024-03-02 09:38:58']
['2024-03-02 09:44:30', '2024-03-02 09:41:41']
['2024-03-02 09:47:12', '2024-03-02 09:44:30']
['2024-03-02 09:49:59', '2024-03-02 09:47:12']
['2024-03-02 09:52:47', '2024-03-02 09:49:59']
['2024-03-02 09:55:29', '2024-03-02 09:52:47']
['2024-03-02 09:58:13', '2024-03-02 09:55:29']
['2024-03-02 10:00:56', '2024-03-02 09:58:13']
['2024-03-02 10:03:44', '2024-03-02 10:00:56']
['2024-03-02 10:06:27', '2024-03-02 10:03:44']
['2024-03-02 10:09:11', '2024-03-02 10:06:27']
['2024-03-02 10:11:54', '2024-03-02 10:09:11']
['2024-03-02 10:14:40', '2024-03-02 10:11:54']
['2024-03-02 10:17:27', '2024-03-02 10:14:40']
['2024-03-02 10:20:08', '2024-03-02 10:17:27']
['2024-03-02 10:22:53', '2024-03-02 10:20:08']
['2024-03-02 10:25:37', '2024-03-02 10:22:53']
['2024-03-02 10:28:21', '2024-03-02 10:25:37']
['2024-03-02 10:31:05', '2024-03-02 10:28:21']
['2024-03-02 10:33:49', '2024-03-02 10:31:05']
['2024-03-02 10:36:35', '2024-03-02 10:33:49']
['2024-03-02 10:39:22', '2024-03-02 10:36:35']
['2024-03-02 10:42:07', '2024-03-02 10:39:22']
['2024-03-02 10:44:52', '2024-03-02 10:42:07']
['2024-03-02 10:47:35', '2024-03-02 10:44:52']
['2024-03-02 10:50:19', '2024-03-02 10:47:35']
['2024-03-02 10:53:03', '2024-03-02 10:50:19']
['2024-03-02 10:55:47', '2024-03-02 10:53:03']
['2024-03-02 10:58:35', '2024-03-02 10:55:47']
['2024-03-02 11:01:17', '2024-03-02 10:58:35']
['2024-03-02 11:04:05', '2024-03-02 11:01:17']
['2024-03-02 11:06:52', '2024-03-02 11:04:05']
['2024-03-02 11:09:37', '2024-03-02 11:06:52']
['2024-03-02 11:12:19', '2024-03-02 11:09:37']
['2024-03-02 11:15:01', '2024-03-02 11:12:19']
['2024-03-02 11:17:42', '2024-03-02 11:15:01']
['2024-03-02 11:20:25', '2024-03-02 11:17:42']
['2024-03-02 11:23:04', '2024-03-02 11:20:25']
['2024-03-02 11:25:46', '2024-03-02 11:23:04']
['2024-03-02 11:28:28', '2024-03-02 11:25:46']
['2024-03-02 11:31:15', '2024-03-02 11:28:28']
['2024-03-02 11:33:55', '2024-03-02 11:31:15']
['2024-03-02 11:36:35', '2024-03-02 11:33:55']
['2024-03-02 11:39:31', '2024-03-02 11:36:35']
